longitude,latitude,station_name,climate_id,date/time (lst),temperature_c,dew_point_temp_c,relative_humidity,wind_speed_kmh,visibility_km,station_pressure_kpa,weather
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T03:00:00.000000,-11.5,-14.7,77,0,25.0,102.45,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T04:00:00.000000,-10.3,-14.2,73,7,25.0,102.41,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T05:00:00.000000,-13.1,-16.0,79,0,25.0,102.4,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T06:00:00.000000,-12.2,-15.2,78,0,25.0,102.41,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T07:00:00.000000,-11.7,-14.6,79,9,24.1,102.4,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T08:00:00.000000,-10.6,-13.7,78,11,24.1,102.44,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T09:00:00.000000,-8.5,-12.3,74,11,24.1,102.36,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T10:00:00.000000,-6.6,-11.6,68,17,24.1,102.3,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T11:00:00.000000,-4.7,-12.5,54,15,24.1,102.24,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T12:00:00.000000,-3.9,-12.2,52,17,24.1,102.08,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T13:00:00.000000,-2.9,-10.8,54,11,24.1,101.99,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T14:00:00.000000,-2.9,-11.7,51,13,24.1,101.89,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T15:00:00.000000,-3.1,-11.5,52,20,24.1,101.81,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T16:00:00.000000,-3.6,-11.2,56,26,24.1,101.72,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T17:00:00.000000,-4.1,-12.0,54,28,24.1,101.6,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T18:00:00.000000,-4.7,-12.8,53,28,24.1,101.54,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T19:00:00.000000,-4.6,-13.2,51,30,25.0,101.46,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T20:00:00.000000,-4.5,-13.0,51,30,25.0,101.42,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T21:00:00.000000,-4.6,-12.7,53,26,25.0,101.23,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T22:00:00.000000,-4.5,-12.3,54,30,25.0,101.14,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-29T23:00:00.000000,-5.1,-11.2,62,30,8.0,101.01,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T00:00:00.000000,-5.5,-9.7,72,24,4.0,100.97,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T01:00:00.000000,-5.7,-8.7,79,26,2.4,100.87,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T02:00:00.000000,-5.4,-8.3,80,28,4.8,100.8,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T03:00:00.000000,-4.7,-7.7,79,28,4.0,100.69,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T04:00:00.000000,-5.4,-7.8,83,35,1.6,100.62,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T05:00:00.000000,-5.3,-7.9,82,33,2.4,100.58,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T06:00:00.000000,-5.2,-7.8,82,33,4.0,100.57,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T07:00:00.000000,-4.9,-7.4,83,30,1.6,100.59,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T08:00:00.000000,-5.0,-7.5,83,32,1.2,100.59,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T09:00:00.000000,-4.9,-7.5,82,32,1.6,100.6,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T10:00:00.000000,-4.7,-7.3,82,32,1.2,100.62,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T11:00:00.000000,-4.4,-6.8,83,28,1.0,100.66,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T12:00:00.000000,-4.3,-6.8,83,30,1.2,100.66,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T13:00:00.000000,-4.3,-6.9,82,28,1.2,100.65,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T14:00:00.000000,-3.9,-6.6,81,28,1.2,100.67,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T15:00:00.000000,-3.3,-6.2,80,24,1.6,100.71,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T16:00:00.000000,-2.7,-5.7,80,19,2.4,100.74,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T17:00:00.000000,-2.9,-5.9,80,20,4.0,100.8,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T18:00:00.000000,-3.0,-6.0,80,19,4.0,100.87,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T19:00:00.000000,-3.6,-6.4,81,17,3.2,100.93,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T20:00:00.000000,-3.7,-6.4,81,20,4.8,100.95,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T21:00:00.000000,-3.9,-6.7,81,22,6.4,100.98,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T22:00:00.000000,-4.3,-6.9,82,22,2.4,101.0,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-01T23:00:00.000000,-4.3,-7.1,81,22,4.8,101.04,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T00:00:00.000000,-4.8,-7.3,83,22,3.2,101.04,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T01:00:00.000000,-5.3,-7.9,82,20,4.8,101.09,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T02:00:00.000000,-5.2,-7.8,82,19,6.4,101.11,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T03:00:00.000000,-5.5,-7.9,83,19,4.8,101.15,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T04:00:00.000000,-5.6,-8.2,82,24,6.4,101.15,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T05:00:00.000000,-5.5,-8.3,81,19,12.9,101.15,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T06:00:00.000000,-5.6,-8.6,79,19,16.1,101.14,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T07:00:00.000000,-5.7,-8.7,79,22,24.1,101.17,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T08:00:00.000000,-5.7,-8.8,79,17,24.1,101.2,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T09:00:00.000000,-6.1,-8.4,84,13,2.0,101.19,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T10:00:00.000000,-5.9,-8.3,83,15,4.0,101.22,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T11:00:00.000000,-5.5,-7.5,86,15,2.8,101.21,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T12:00:00.000000,-5.2,-7.1,86,13,2.4,101.18,"Freezing Drizzle,Snow"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T13:00:00.000000,-4.6,-6.5,87,13,4.8,101.09,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T14:00:00.000000,-4.1,-6.1,86,15,8.0,101.03,Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T15:00:00.000000,-3.3,-5.7,83,15,11.3,100.98,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T16:00:00.000000,-2.9,-5.3,83,15,11.3,100.93,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T17:00:00.000000,-2.7,-5.1,84,15,12.9,100.89,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T18:00:00.000000,-2.4,-4.8,84,20,12.9,100.81,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T19:00:00.000000,-1.8,-4.2,84,17,16.1,100.75,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T20:00:00.000000,-2.3,-4.7,84,15,16.1,100.74,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T21:00:00.000000,-1.4,-4.0,82,15,19.3,100.62,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T22:00:00.000000,0.2,-4.2,72,13,25.0,100.49,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-02T23:00:00.000000,0.5,-3.6,74,17,25.0,100.29,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T00:00:00.000000,1.0,-3.2,73,22,25.0,100.12,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T01:00:00.000000,1.2,-2.8,75,19,25.0,99.96,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T02:00:00.000000,-0.6,-2.9,84,19,2.4,99.75,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T03:00:00.000000,-0.3,-2.4,86,22,2.8,99.55,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T04:00:00.000000,0.3,-1.7,86,24,11.3,99.4,"Snow,Ice Pellets"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T05:00:00.000000,0.8,-1.5,85,41,19.3,99.18,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T06:00:00.000000,1.5,-1.6,80,43,25.0,99.02,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T07:00:00.000000,2.0,-1.6,77,41,24.1,98.89,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T08:00:00.000000,2.7,-1.5,74,32,24.1,98.79,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T09:00:00.000000,3.0,-1.0,75,37,24.1,98.7,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T10:00:00.000000,3.7,0.4,79,15,24.1,98.86,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T11:00:00.000000,4.0,-0.7,71,32,24.1,98.82,Rain Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T12:00:00.000000,5.2,-3.0,55,37,48.3,98.82,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T13:00:00.000000,5.8,-4.0,49,50,48.3,98.73,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T14:00:00.000000,6.5,-5.5,42,48,48.3,98.68,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T15:00:00.000000,5.3,-5.6,45,57,24.1,98.67,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T16:00:00.000000,5.0,-5.0,48,63,48.3,98.67,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T17:00:00.000000,4.3,-4.9,51,57,48.3,98.71,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T18:00:00.000000,3.7,-4.3,56,48,25.0,98.82,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T19:00:00.000000,3.4,-4.0,58,44,25.0,98.92,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T20:00:00.000000,3.2,-3.9,60,50,25.0,98.96,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T21:00:00.000000,2.9,-3.6,62,46,25.0,98.98,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T22:00:00.000000,2.8,-3.4,64,57,25.0,99.07,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-03T23:00:00.000000,2.3,-3.1,67,33,25.0,99.18,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T00:00:00.000000,0.5,-4.8,68,32,25.0,99.34,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T01:00:00.000000,-0.8,-6.0,68,24,25.0,99.46,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T02:00:00.000000,-1.8,-7.8,64,26,25.0,99.56,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T03:00:00.000000,-2.1,-8.2,63,19,25.0,99.63,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T04:00:00.000000,-2.9,-9.0,63,20,25.0,99.7,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T05:00:00.000000,-4.3,-10.5,62,19,25.0,99.77,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T06:00:00.000000,-4.8,-11.6,59,17,25.0,99.84,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T07:00:00.000000,-5.7,-12.6,58,22,24.1,99.88,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T08:00:00.000000,-5.9,-13.8,54,13,24.1,99.97,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T09:00:00.000000,-6.3,-13.5,57,15,24.1,99.95,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T10:00:00.000000,-6.3,-13.5,57,17,24.1,99.95,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T11:00:00.000000,-6.5,-14.0,55,17,24.1,99.96,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T12:00:00.000000,-5.8,-12.9,57,19,48.3,99.95,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T13:00:00.000000,-5.5,-12.8,56,19,48.3,99.88,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T14:00:00.000000,-5.7,-13.4,55,19,48.3,99.9,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T15:00:00.000000,-5.6,-13.5,54,22,48.3,99.9,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T16:00:00.000000,-5.5,-13.3,54,20,48.3,99.93,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T17:00:00.000000,-6.9,-14.6,54,22,48.3,99.94,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T18:00:00.000000,-7.9,-15.7,53,28,25.0,100.04,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T19:00:00.000000,-7.9,-15.5,54,22,25.0,100.09,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T20:00:00.000000,-8.5,-14.6,61,24,25.0,100.13,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T21:00:00.000000,-9.0,-13.7,69,15,25.0,100.18,Snow Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T22:00:00.000000,-10.1,-15.5,65,17,25.0,100.21,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-04T23:00:00.000000,-11.1,-16.3,65,24,25.0,100.23,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T00:00:00.000000,-12.4,-17.4,66,19,25.0,100.26,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T01:00:00.000000,-13.6,-18.5,66,24,25.0,100.33,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T02:00:00.000000,-14.5,-22.3,52,24,25.0,100.39,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T03:00:00.000000,-15.0,-21.5,58,22,25.0,100.47,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T04:00:00.000000,-15.5,-21.9,58,26,25.0,100.55,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T05:00:00.000000,-15.9,-22.1,59,20,25.0,100.69,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T06:00:00.000000,-16.2,-22.6,58,26,24.1,100.77,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T07:00:00.000000,-16.2,-22.3,59,22,24.1,100.88,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T08:00:00.000000,-15.7,-22.5,56,24,24.1,101.0,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T09:00:00.000000,-15.1,-22.1,55,24,24.1,101.11,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T10:00:00.000000,-14.4,-21.5,55,26,24.1,101.21,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T11:00:00.000000,-13.4,-20.7,54,26,48.3,101.31,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T12:00:00.000000,-12.2,-19.9,53,6,48.3,101.39,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T13:00:00.000000,-11.3,-19.5,51,24,48.3,101.46,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T14:00:00.000000,-10.8,-19.8,47,28,48.3,101.55,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T15:00:00.000000,-10.0,-18.6,49,30,48.3,101.64,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T16:00:00.000000,-9.9,-18.9,48,26,48.3,101.73,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T17:00:00.000000,-9.5,-18.8,47,24,48.3,101.82,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T18:00:00.000000,-9.8,-19.0,47,22,25.0,101.9,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T19:00:00.000000,-10.1,-19.1,48,20,25.0,102.01,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T20:00:00.000000,-10.5,-19.2,49,17,25.0,102.11,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T21:00:00.000000,-11.0,-19.6,49,17,25.0,102.23,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T22:00:00.000000,-11.6,-20.2,49,15,25.0,102.29,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-05T23:00:00.000000,-12.6,-20.3,53,11,25.0,102.34,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T00:00:00.000000,-13.4,-20.5,55,11,25.0,102.41,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T01:00:00.000000,-13.4,-20.3,56,11,25.0,102.5,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T02:00:00.000000,-13.7,-20.7,55,4,25.0,102.55,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T03:00:00.000000,-14.8,-21.1,59,9,25.0,102.61,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T04:00:00.000000,-14.5,-21.1,57,9,25.0,102.7,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T05:00:00.000000,-14.6,-21.0,58,13,25.0,102.85,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T06:00:00.000000,-15.3,-21.3,60,11,24.1,102.9,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T07:00:00.000000,-14.8,-20.7,61,11,48.3,103.0,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T08:00:00.000000,-13.0,-19.4,59,0,48.3,103.06,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T09:00:00.000000,-11.3,-19.1,52,6,48.3,103.1,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T10:00:00.000000,-10.0,-16.8,57,9,48.3,103.12,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T11:00:00.000000,-9.0,-17.8,49,15,48.3,103.12,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T12:00:00.000000,-7.8,-15.3,55,13,48.3,103.09,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T13:00:00.000000,-6.7,-16.0,48,9,48.3,103.01,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T14:00:00.000000,-5.8,-15.8,45,9,48.3,102.98,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T15:00:00.000000,-5.3,-15.7,44,6,48.3,102.96,Mainly Clear
